question	context	answers
Mr. Robinson _ until his teeth began aching a lot.	"Mr. Robinson never went to see a dentist, because he was afraid , but then his teeth began aching a lot, and he had to see a dentist. The dentist did a lot of work in his mouth for a long time. On the last day Mr. Robinson asked the dentist, ""How much is all the work going to cost ?"" ""Twenty-five dollars,"" said the dentist. But he didn't ask him for the money. After a month Mr. Robinson phoned the dentist and said, ""You haven't asked me for any money for your work."" ""Oh,"" the dentist answered, ""I never ask a gentleman for money."" ""Then how do you live?"" Mr. Robinson asked. ""Most gentlemen pay me quickly, the dentist said, ""but some don't. I wait for my money for two months, and then I say, 'That man is not a gentleman,' and then I ask him for my money."	"[""didn't see a dentist""]"
The purpose of the text is to tell readers _ .	"It all started at the beginning of this term. At first, Carmen wasn't really sure what was happening. In class, she had tosquint to see the blackboard clearly. As it got worse, she became more and more worried. It was important for her to see the notes and homework the teacher wrote on the board. In class, she asked for a desk that was closer to the blackboard. One day, her teacher said, ""Carmen, I've noticed you squinting a lot. Are you having trouble seeing the board?"" Carmen shook her head. ""I'm fine, Mrs. Cruz."" At home, she had to sit closer and closer to the television. Her mother noticed her squinting as she watched her favorite shows. ""Tomorrow I will go to see a doctor,"" she said firmly. Three days later, Carmen had new glasses. She was told to wear them all the time. ""All of the kids at school will think I am anerd ,"" she said. ""You look just as beautiful with those glasses on as you do without them,"" her mother said. But Carmen didn't believe her. The next day, Carmen kept the glasses in her pocket as she walked into the schoolyard. Suddenly, she heard her friend Theresa shout. ""What's wrong?"" she asked. ""My silver ring is gone!"" Theresa cried. Carmen could tell that Theresa was very upset. They all looked for the ring in the grassy area of the playground. Carmen realized that she could search better if she could see better. She took the glasses out of her pocket and put them on. Everything looked so different! So clear! And aglimmer of silver caught her eye. ""Here it is,"" she shouted. ""Thanks Carmen,"" Theresa said. ""I didn't know you wore glasses. They look great!"" ""Thanks,"" Carmen replied shyly. As they walked back toward the school building, two more girls praised her glasses. Carmen smiled. ""Maybe wearing glasses won't be so bad after all,"" she thought."	"[""things aren't always as bad as we expect""]"
There are _ Found Notices	Is this your pen?Call Lydia at 224-3638. Lost: My computer game.My name is David.Call 44-2697. Mitchell, Is that your backpack in the lost and found case? Liza Found:ID card.Is this your ID card? Call Ely at 52993.	['three']
When the waves struck, the father Brad _ .	"SYDNEY 2005-01-01 08:33--Mother of two, Jillian Searle, had to choose between her children when she made a life-or-death decision. Swept up by mountainous tsunami waves at a Thai resort ( ), she could not hold on to both her young sons and survive . Fighting to stay above the waters , she had to choose which one would have to take his chances in the swirling torrent . ""I knew I had to let go of one of them and I just thought I'd better let go of the one that's the older,"" she told Sky News television in a report broadcast on Thursday. She said she was accompanied by the two boys, Lachie, 5, and two-year-old Blake, and their father, Brad, who had watched the drama helplessly from their first-floor hotel room, when the waves struck. ""And I was screaming, trying to find _ , and we thought he was dead,"" she told reporters on arrival back in Australia. Lachie was found alive about 2 hours later clinging to a door and, looked uninjured as his mother spoke to reporters. British surfer Martin Markwell is also a lucky man. He had always dreamed of catching that perfect wave -but when it finally came along, it was a nightmare. He was on his surfboard when he was swept up by a tsunami wave. ""It was really terrible because I was surfing, I was really surfing on a wave I wasn't supposed to be on,"" he said. ""As an experienced surfer, when I saw the wave come I realized something was wrong, but I couldn't escape because my surfboard was tied to my ankle."" His wife Vicki and son Jake looked on in horror from a hotel balcony as he crashed towards the shore. Luckily , he stayed on top of his board until he reached the hotel , jumped off and got to safety as the ocean rolled back to feed a much larger tsunami wave on its way . The family regrouped and ran to safety just minutes before a giant tsunami wave 10 meters high."	['watched things going on , unable to do anything']
What is the main idea ?	Deserts do not stay the same size .Sometimes they grow bigger. Sometimes they get smaller. The world's biggest desert, Sahara, is in Africa. Right now, the Sahara desert is growing fast. Why is the Sahara growing ? In some places , People farm too much. In other places ,animals eat all the grass. or people cut down the trees. This makes the soil weak. Weak soil lets the desert grow. Why is it a problem? people can not grow food in the desert. people can not build houses, hospitals , or schools in the desert . so people must leave their homes .They must live somewhere else. What can people do ? They can plant trees. They can also farm less. These things make soil stronger. maybe the Sahara will stop growing . It's a big problem. Many people must work together to solve it?	['Planting trees will help the world.']
What was in the suitcases that Lester was carrying ?	"Lester was walking in the street with two huge and heavy suitcases . A stranger walked up to him and asked ,""Have you got the time ?"" Lester stopped , put down the suitcases and looked at his watch .""It' s five fifteen ,""he said . ""Hey , what a nice watch !""said the stranger . Lester smiled a little and said ,""Yes , it' s not bad . Look at this .""Then he showed the stranger a time display for the 86 largest cities in the world . He hit a few buttons and a voice told the time in Chinese . Lester continued ,""Its voice can be set for different languages ."" The stranger seemed very interested in the watch . ""That' s not all ,""said Lester . He then pushed a few more buttons and a small map appeared on the watch .""The map can show where we are ,""explained Lester . ""I want to buy this watch !""said the stranger . ""Oh , no , I' m not selling it . I have spent nearly two years making it ,""said Lester . ""I' ll give you $ 1,000 for it !"" ""Oh , no , I' ve already spent more than that ."" ""I' ll give you $ 5,000 for it !"" Lester stopped to think . The stranger quickly gave him a check and said ,""$ 5,000 . Here it is ."" Lester finally agreed to sell the watch . When the stranger was going to leave with the watch , Lester pointed to the two huge suitcases and said ,""Hey , wait a minute . Don' t forget your batteries ."""	['Batteries .']
How can an inventor invent things? The most important thing is how to:	Many people go to school for a good education. They learn languages, history, maths and other lessons. School education is very important and useful. Yet no one can learn everything from school. No matter how much a teacher knows, he cannot teach his students everything they want to know. His work is to show his students how to learn. He teaches them how to read and how to think. So, much more is to be learned outside school by the students themselves. It is always more important to know how to study by oneself. It is quite easy to learn something in a language or a formula in maths,but it is difficult to use a formula in finding the answer to a maths problem . Great inventors do not get everything from school but they can invent many things and change the world a lot. Though Thomas Edison invented many things he didn't have much school education. How do they do all these? Because they know how to study. A lot of things are not taught in the classroom. They get knowledge from books outside school. They work hard all their lives, and the most important thing is that they know how to use their head.	['study by himself']
From the passage, we can see that the living statues perform in the street in order to_.	"In a living statue, just as the name implies, somebody transforms himself or herself into a statue. Last year, I came across an article in a magazine describing living statues in the streets of some Australian cities. The article was vividly written, except that there was not even a single picture; one could only imagine what a scene it would have been! All the harder, then, to believe that I ran into the ""wonder"" in prefix = st1 /Barcelonathis year. The performers - the living statues - were street artists at Las Ramblas. Las Ramblas is the most famous street in Barcelona. Especially in summer, thousands of tourists go to the seaside by passing through this street, making it a center of shops and bazaars. Not only can you find tourists there, but also thieves, cheats, cops...among whom the living statue artists are the most special group. They were covered with greasepaint in different color1s, wearing season - disproportional clothes, standing on a pedestal for several hours without making even a single move. Are they real or _ , the guests were wondering...and then suddenly the statues came to life, just for a few seconds to shift positions. But the movement of the statues seemed like someone just had breathed life into them. They really do look like statues, and that's how they got their name. Usually there is a jar or a hat in front of them. They would change to another pose whenever some tourist puts a coin in the hat. You may take photos after giving a Euro, or even less, but be careful not to touch the statues, unless you want yourself to be covered in paint. It's a really special experience, don't you think?"	['make a living']
Which of the following statements is NOT true about the book My Life?	"CHICAGO --Bill Clinton's eagerly awaited memoir , My Life, will be published this June, and is sure to ignite a firestorm of interest in an already politically charged election year. Bill Clinton said that most presidential memoirs are thought to be ""dull and self-serving, but I hope mine is interesting and self-serving."" My Life, which is being published by Knopf and will sell for $ 35, is expected by many industry watchers to rise to the top of the best-seller lists. Clinton said the book tells the story of his life from his birth and childhood in Arkansas to his years in the White House. From the book readers can have a look at his successes and _ . He tells the story ""as it happens to me, so you see what it's like to be president ... to see how everything happens at once."" Without offering specifics or mentioning Monica Lewinsky, Clinton said, ""I don't spare myself"" in the book. ""I have no idea if this is a great book,"" he said, ""but it's a pretty good story. "" Clinton was reportedly paid an advance of $10 million for the book, which was supposed to be done a year ago. ""The minute that book goes on sale, people will be lined up buying the book,"" said Bob Wietrak, a vice-president and chief merchant for Barnes & Noble. Some predict the 957-page book will be one of the few presidential memoirs to fly off shelves. Booksellers have already taken pre-orders. The 1.5 million-copy first printing is bigger than the first run for Hillary Clinton's memoir Living History, which sold 1.8 million copies."	['It will be published by Barnes & Noble']
We can infer that the person who donate the ears is _ .	"""Can I see my baby?"" the happy new mother asked. When the bundle was in her arms and she moved the fold of cloth to look upon his tiny face, she gasped. The doctor turned quickly and looked out of the tall hospital window. The baby had been born without ears. Time proved that the baby' s hearing was perfect. It was only his appearance that was imperfect. When he rushed home from school one day and threw himself into his mother's arms, she sighed , knowing that his life was to be unfortunate. He cried to his mum ""A boy, a big boy... called me a freak ."" He grew up, handsome. A favorite with his fellow students, he might have been class president, but for that. He developed a gift, a talent for literature and music. ""But you might communicate with other young people,"" his mother blamed him, but felt a kindness in her heart. Two years went by. One day, his father said to the son, ""You' re going to the hospital, son. Mother and I have someone who will donate the ears you need. But it' s a secret."" The operation was a great success, and a new person appeared. Later he married and became a lawyer. One day, he asked his father, ""Who gave me the ears? Who gave me so much? I could never do enough for him or her."" ""I do not believe you could,"" said the father, ""but the agreement was that you are not to know... not yet."" The years kept their secret, but the day did come. He stood with his father over his mother' s casket. Slowly, tenderly, the father stretched forth a hand and raised the thick, reddish brown hair to show the mother had no outer ears. ""Mother said she was glad she never let her hair be cut,"" his father whispered gently, ""and nobody ever thought Mother less beautiful, did they?"""	['His mother.']
Peters' experience tells us that we should _ .	"Lexi Peters, a 14-year-old girl in New York, loves hockey. She's not only good at playing on her after-school team, but also at playing hockey video games. But when Peters played the popular NHL (National Hockey League) games made by Electronic Arts, something really bothered her. The virtual character in the game could only be a boy -- not a girl. She didn't think that was reasonable. There must be many girls playing hockey in the US. So she wrote a letter to Electronic Arts. ""Being represented by a man is unfair to women and girl hockey players,"" Peters wrote. ""Women's hockey is a fast-growing sport. I am confident that I'm not the only woman interested in the opportunity to create herself in the game."" Several weeks later, Peters received an unexpected e-mail from the senior producer for EA Sports' NHL games, David Littman. ""Hi, Lexi,"" the e-mail began. ""We agree with you!"" Electronic Arts said it would create a female player in the game. ""I was thinking you could be the model,"" Littman wrote. Peters almost couldn't believe it. Later, she sent photos of herself taken at all different angles . And so, when Electronic Arts released the newest version of their game, NHL 12, this fall, Peters was the face of the female player. She can now skate with the NHL's great players. ""It's strange at first, but you get used to it,"" said Peters. ""It's really funny and cool."" For Peters, there is also an important lesson that she will take with her the rest of her life. ""If you have something to say, and you think it's important, go for it!"" she said."	['do what you think important to do']
What's the best title of this passage?	"A recent Living Social survey showed that Americans may live up to their poor reputation while travelling abroad. But what's more surprising is that many of those surveyed self-identified themselves as 'ugly' Americans and the world's worst travelers. Those in the U.S. ranked themselves as the worst travellers by a shocking 20 per cent, followed by 15 per cent saying the Chinese were the most substandard tourists. Americans topped the list as being the worst-behaved travelers in a survey of 5,600 respondents, 4,000 of whom were Americans. Other respondents were in Australia, Canada, Ireland and the United Kingdom. But even American respondents considered their compatriots as the worst travelers from a list of 16 nationalities. Canadians and Australians also put Americans in the No. 1 spot. Irish respondents pointed to U.K. residents and U.K. respondents gave Germans the nod. On the other hand, 37% of Americans opted for ""none of the above"" in answer to the worst-tourists question, displaying more tolerance and open-mindedness than the other nationalities. Other survey questions had respondents admitting _ from hotels. Four in ten U.S. survey-takers said they'd stolen something - mostly towels (28%) and bathrobes (8%). Other popular pinched items included pillows, remote controls, Bibles and sheets. Not surprising is that Americans have less time off from work than other nationalities. Americans reported getting 16 days off, compared with 28 days for the Irish, 27 days for Australians, 23 days for U.K. workers; and 21 days for Canadians. In the travel mishaps department, the most common travel disaster reported by Americans was lost luggage on an airline (21%); bad weather (21%); and getting very lost (16%). As for places Americans most want to see, Disney World and Las Vegas made the top 10, but they weren't at the top of the heap. And New York didn't make the cut."	['The global worst travellers were announced.']
What is the passage mainly about?	"What do you do if you're stranded on a lonely island? Surely you need to find a way to get in touch with the outside world. Your best chance of doing this is to draw the attention of a passing plane. Body signals Pilots from different countries understand body signals if they have the correct training. When you wave your arms up and down in a straight line, it means ""yes"". When you point downwards and swing your arm from side to side, it means ""no"". If you want the pilot to know that it's safe to land, push your hands out in front of you and bend your knees. If you want to say that it's not safe to land, put your arms in the air and move them to one side. Smoke signals The smoke from a fire can be seen from far away, so it's a good way to draw attention. If the weather is dry, it isn't hard to start a fire. Remember, however, that fires can be very dangerous if they get out of control. Never light a fire unless you're sure that it can't spread. If the ground is dark, light smoke can be seen more easily. Green grass and leaves produce light smoke. Ground-to-air signals It's a good idea to build some signals, too. Use large pieces of wood to make the symbols . If you can't find any wood, use earth. Some useful symbols are: F ""I need food and water."" II ""I need medicine."" I ""I am badly hurt."" X"" I am unable to move from here."" Pilots' replies If the pilot lowers the plane's wings from side to side, this means ""message received and understood"". (At night, the pilot flashes the plane's green lights.) If the pilots flies the plane in a clockwise circle, this means ""message received but not understood"".(At night, the pilot flashes the plane's red lights.) However, there is no signal which means ""message not received"". Why not?"	['Ways of sending out signals on a lonely island.']
Which of the following is right according to the passage?	An Englishman was once traveling in Italy. One day he went into a small restaurant to order dinner. He understood very little Italian and couldn't read the menu . He knew the word for eggs, and so he ordered eggs. Italy is famous, however, for its mushrooms with eggs. But he did not know the word for mushrooms. The waiter did not speak a word of English and could not help him. At last, the man took out his pocket a pencil and a piece of paper and very carefully drew a picture of a mushroom on the piece of paper. The waiter looked at the picture of the mushroom for a long while. He did not understand very well, but at last he left. He was gone a long time. After about a half hour he returned. But instead of an order of mushroom, he brought the man a large black umbrella.	"[""The waiter didn't know English at all.""]"
Who is the intended reader of the passage?	The first step in exercising for most people is determining whether or not they should. This is particularly true with anyone over thirty-five, especially if they have been heavy smokers. Likewise, young adults who have been very inactive should proceed slowly and with caution. A physical evaluation from a physician is recommended, preferably one that includes an exercise-stress test. While a person is exercising, a stress test detects cardiovascular problems that might not show up when the body is at rest. This is done by monitoring blood pressure, pulse rate, oxygen consumption, and the heart's electrical activity while exercising. Whatever exercise program is selected, it is important to start with warm-up periods. These should include stretching exercises, jumping jacks, or active walking. The idea is to increase heart rate and circulation slowly without placing a sudden strain on the heart or the muscles that are starting to work. The next phase in developing an exercise program is to determine the amount of exercise that is enough to condition the muscles and cardiovascular system without excessively exhausting the body. This involves taking one's pulse and finding one's target zone. This target zone, or safe-training pulse rate, is established by subtracting one's age from 220 and then taking 60 percent to 80 percent of that total. If you are just starting to exercise, 60 percent is recommended; 80 percent is recommended if you are already in good condition.	['anyone who wants to take up exercise']
The common part in the two versions of Cinderella mentioned in this passage is that _ .	Many of you have heard a Cinderella story, but what you may not know is that there are over a hundred different ways to tell the Cinderella story. Each of these stories is written by a different author. The story of Cinderella has many different versions. The version that most people know is the oldest one written in 1697 by Charles Perrault from France. This is the version where the birds help make Cinderella's dress and the mice turn into carriage men and help Cinderella go to the ball in the pumpkin that turns into a carriage. In this version, many of the animals are Cinderella's friends. They help her meet the Prince, who Cinderella marries, and together they live happily ever after. In another version of this story, written in the 1850s by Jacob and Wilhelm Grimm from Germany, there are birds that help Cinderella throughout the story. Cinderella's mother is not living at the beginning of the story. She visits her mother's grave three times a day to say a prayer for her. Cinderella's father has given her a brunch when he goes to the festival. She plants the brunch and her tears water the brunch until it grows into a tall tree. The birds now live in the tree and they give Cinderella a dress of gold and silver and slippers of the same colours. Cinderella goes to the festival to meet and dance with the Prince. Later, Cinderella marries the Prince and they have a nice life ever after. Have you read other versions of the Cinderella story? More than one author can tell a story in a different way from their viewpoints . That is why there are many versions of the same story.	['both Cinderella and the Prince enjoy their marriage life']
Feeling sorry, the author offered the old lady the following EXCEPT _ .	"A few days ago, I was sitting in a Thai restaurant enjoying a meal when I got on a phone call from a friend I hadn't spoken to in a long time. In my enthusiasm and excitement, I talked quite louder than usual voice and in Spanish, my mother tongue. A few minutes into the call, an old lady sitting at the table beside mine got up, seemingly offended, and asked the restaurant staff to relocate a table as far away as possible from this man who seemed to be impolite. I sank in my seat out of embarrassment. I ended the call soon afterwards and felt the urge to apologize. Before getting up, I looked around to see where she was and she was at the table farthest away from me. I noticed that the lady was alone and staring out the window. I found a tinge of sadness or anxiety and perhaps a desire for aloneness and peace. But I had obviously destroyed it minutes earlier. Right then I abandoned my plan for a conventional apologetic gesture. Seeing those funny smile cards in my wallet, I took one out and wrote some words to express my apology. On signing my restaurant bill, I asked a waiter to secretly charge the lady's meal to me and hand her the smile card instead of her bill. Did she take it the wrong way, I wondered? Did she get confused? Did she refuse the anonymous offer? And so on. I just waited and felt nervous to learn the outcome. To my pleasant surprise, things turned out the best possible way. The waiter approached me in a joy, telling me, ""In the many times she had dined here before, I had never seen the old lady smile as she did when receiving the smile card and the $0 bill. She thanked me even though I explained that someone else did the job."""	['an apologetic gesture']
The writer likes music because he thinks _ .	"If someone asks me: ""Do you like music?"" I'm sure I will answer him or her: ""Of course, I do."" Because I think music is an important part of our lives. Different people have different ideas about music. For me, I like rock music because it's so exciting. And my favorite rock band, the ""Fox Ladies is one of the most famous rock banks in the world. I also like pop music. My classmate ,Li Lan, loves dance music, because she enjoys dancing. My best friend, Jane, likes jazz music . She thinks jazz is really cool. ""I like dance music and rock very much,: says my brother, ""because they are amazing."" But my mother thinks rock is boring. ""I like some relaxing music."" She says. That's why she likes country music, I think."	"[""it's an important part of our lives""]"
How much should you pay if your group has 20 people?	Do you want to have a trip? Hope Farm can give you a nice experience this autumn. On the farm, you can meet animals and take a walk through the garden and greenhouse. How about making friends with the plants there? Our teachers will tell you the differences or _ of all the plants. You can also take a look at the honeybees, learn more about then and maybe even taste some honey! There is a hill beside the farm. Picking apples at the foot of the hill is an interesting activity. After that, how about climbing it with your friends? You are able to see the fantastic view at the top of the hill. The price of each trip is $50 for a group of ten students. You can visit the traveling club in our school to order a trip.	['$100']
If such unhappy persons insist on keeping the habit, the author suggests that people should _ .	There are two types of people in the world. Although they have equal degree of health and wealth and other forts of life, one bees happy and the other bees unhappy. This arises from the different ways in which they consider things, persons, events and the resulting effects upon their minds. People who are to be happy fix their attention on the convenience of things: the pleasant parts of conversation, the well prepared dishes, the goodness of the wine and the fine weather. They enjoy all the cheerful things. Those who are to be unhappy think and speak only of the opposite things. Therefore, they are continually dissatisfied. By their remarks, they sour the pleasure of society, offend (hurt) many people, and make themselves disagreeable everywhere. If this turn of mind was founded in nature, such unhappy persons would be the more to be pitied. The intention of criticizing and being disliked is perhaps taken up by imitation . It grows into a habit, unknown to its possessors. The habit may be strong, but it may be cured when those who have it realize its bad effects on their interests and tastes. I hope this little warning may be of service to them, and help them change this habit. Although in fact it is chiefly an act of the imagination, it has serious results in life since it brings on deep sorrow and bad luck. Those people offend many others; nobody loves them, and no one treats them with more than the most mon politeness and respect. This frequently puts them in bad temper and draws them into arguments. If they aim at getting some advantages in social position or fortune, nobody wishes them success. Nor will anyone start a step or speak a word to favor their hopes. If they bring on themselves public objections, no one will defend or excuse them, and many will join to criticize their wrongdoings. These should change this bad habit and be pleased with what is pleasing, without worrying needlessly about themselves and others. If they do not, it will be good for others to avoid any contact with them. Otherwise, it can be disagreeable and sometimes very inconvenient, especially when one bees mixed up in their quarrels.	['prevent any munication with them']
"What is the greatest value of ""dinner time"" to the author?"	"Papa, as a son of a dirt-poor farmer, left school early and went to work in a factory, for education was for the rich then. So, the world became his school. With great interest, he read everything he could lay his hands on, listened to the town elders and learned about the world beyond his tiny hometown. ""There's so much to learn,"" he'd say. ""Though we're born stupid, only the stupid remain that way. "" He was determined that none of his children would be denied an education. Thus, Papa insisted that we learn at least one new thing each day. Though, as children, we thought this was crazy, it would never have occurred to us to deny Papa a request. And dinner time seemed perfect for sharing what we had learned. We would talk about the news of the day; no matter how insignificant, it was never taken lightly. Papa would listen carefully and was ready with some comment, always to the point. Then came the moment--the time to share the day's new learning. Papa, at the head of the table, would push back his chair and pour a glass of red wine, ready to listen. ""Felice,"" he'd say, ""tell me what you learned today. "" ""I learned that the population of Nepal is .... "" Silence. Papa was thinking about what was said, as if the salvation of the world would depend upon it. ""The population of Nepal. Hmm. Well . . . . "" he'd say. ""Get the map; let's see where Nepal is. "" And the whole family went on a search for Nepal. This same experience was repeated until each family member had a turn. Dinner ended only after we had a clear understanding of at least half a dozen such facts. As children, we thought very little about these educational wonders. Our family, however, was growing together, sharing experiences and participating in one another's education. And by looking at us, listening to us, respecting our input, affirming our value, giving us a sense of dignity, Papa was unquestionably our most influential teacher. Later during my training as a future teacher /1 studied with some of the most famous educators. They were imparting what Papa had known all along--the value of continual learning. His technique has served me well all my life. Not a single day has been wasted, though I can never tell when knowing the population of Nepal might prove useful."	['Continual learning.']
The fridge is broken. Is it true?	"Cindy likes eating ice cream very much. She often buys ice cream in the shop and takes it home. So does her husband . One day her husband sees the ice cream and thinks, ""Good! Now, I can have a delicious dessert ."" When Cindy comes home from work in the evening, the ice cream is not there and her husband says, ""Oh, you see the fridge is broken . It's not cold at all."" ""Really?"" Cindy says. And at the same time, she put her husband's arm into the fridge. Cindy says ""Keep it in the fridge for an hour. Don't move it away before I come back."" She goes to cook dinner. ""Oh, no."" her husband shouts loudly."	"[""No, it isn't.""]"
Anna introduced the idea of drinking afternoon tea because she _ .	"One thing that British and Chinese cultures share is a love for fine tea. Today, when we think of Western tea culture, we often think of the English and beautiful china tea cups. Afternoon tea People believe that an English lady, Anna, first introduced the idea of afternoon tea. In the 18th and 19th centuries, the English ate only two main meals each day: breakfast and a heavy supper that would last for several hours in the evening. As a result, people often got very hungry during the long wait between these two meals. To solve this problem, Anna came up with the clever idea of inviting some friends to join her for an afternoon meal between four and five o'clock. This meal included cakes and sandwiches. And tea was served to wash down the food. In order to make this afternoon meal important, fine china cups and plates and silver teapots, knives, forks and spoons were used. Soon, afternoon tea parties became popular social occasions. Today, afternoon tea parties continue to play an important part in the social life in modern Britain. Will you come for coffee? Coffee also has an important role in British culture. People often use the words ""Will you come for coffee"" to mean ""Would you like to come to my home for a chat?"" Normally, several different drinks such as tea, hot chocolate or a soft drink like orange juice will be served as well as coffee, and you will be asked what you would like. However, you will not normally be offered wine at a ""coffee"" party. Coffeehouses and the London Stock Exchange In the 17th century London, coffeehouses were busy and noisy places. Businessmen and bankers went to coffeehouses to do their business, as well as to drink coffee. In fact, the London Stock Exchange is believed to have started from these coffeehouses."	['found people felt hungry during the long wait between the two meals']
How long does Jacky play football every week?	Some children are talking about their favourite subjects and activities at school. Lucy: I think music is my favourite. I like listening to many beautiful English songs. I need to _ after a day's work, so I often listen to music after supper. Kate: I like music, too. But I only listen to Chinese songs, especially Jay Chow's songs. I also like drawing. I want to be a great painter. I also like reading. Reading makes me clever. Peter: I don't like music or drawing. I like playing basketball. I am a good basketball player. Don't you think it's cool? Jacky: I am not a good basketball player, but I play football well. It makes me strong. I feel great when I am on the football field. I play football for half an hour every day. Andy: I am not like many other boys I don't like sports. I think reading is my favourite. I can learn a lot from books. I read books for an hour every day.	['For more than 3 hours.']
The farmer did the thing because _ .	The thing was a hot one! A farmer had shot two wolves on purpose. He had seen the wolves on his farm and decided to get them before they caused trouble. He knew wolves were a kind of protected animals. However, he also knew most of his neighbors would shoot wolves, too. Shortly after the farmer skinned the wolves, problems began. It seemed that someone didn't like the idea of killing wolves after all. The officials had arrived. Out-of-town reporters got hold of the story. And now the farmer was on trial for his killing of the wolves.	['he was afraid the wolves would cause trouble']
As the passage is not complete, what do you think would follow in its full text? _	Water Pollution and Man Water pollution affects man's health, recreational use of water and sense of beauty. The spread of water-carried disease is of great concern. In highly developed countries in particular, emphasis has changed from concern over bacterial disease to concern over water-carried viral disease. Viral hepatitis , for example, has been found to occur more frequently in cities whose water supplies have comparatively high levels of water impurity. Poisonous chemicals found in streams that are ultimately used for water supplies also create an important public health problem. It is clear that poisonous chemicals must be excluded from water, but more and more chemicals from new pesticides , fertilizers, and other new products have been found in water. Since the public health importance of these chemicals is not yet fully known, they are of increasing concern. The chemicals from fertilizers are also finding their way into water supplies from pollution. As man's desire for water-based recreation increases, greater demands are placed on the quality of the water. The water must not only but be attractive in appearance but also meet certain other conditions. Sports such as swimming involve direct contact with water, and so water standards are raised higher. The range of water quality necessary for industrial processes varies greatly with the intended use of the water. The water used in steel mills, foe example, must have a lower chloride level than that accepted for drinking water. Cooling water can often be of comparatively low sanitary quality. A large part of the water used in the paper-making industry an be of ly low quality in some aspects, but must contain little iron and carbon dioxide.	"[""Man's views on water pollution in terms of beauty values.""]"
There are _ people in Mr White's family.	"Mr and Mrs White live in the country( ). Christmas Day ( )is coming. They want to buy some clothes for their family in the city . In the morning, Mr and Mrs White have breakfast. Then they go shopping in their car at 8:30. They get to a store at 9:40. In the store they see a lot of clothes. Mrs White likes the clothes very much. So she buys a T-shirt for their son, a skirt for their daughter, and a sweater for Mr White. She buys a hat for herself , too. After that, Mr White is very tired and hungry . He looks at his watch. Then he says, ""Oh, it's 4:00 in the afternoon, that's too late. I think we must go home now."" So they begin to go home. But they lose their way. Mr White can't find the way home. He sees an old man and asks him, ""Excuse me, sir. Where am I?"" The old man looks at him and the car, ""You're in your car, sir."" he says."	['four']
How many ways does the author suggest to maintain a positive frame of mind?	"Negative self talk and negative energy can affect you in many ways and cause you additional stress. Because of this, developing more positive self talk is an important way to reduce stress in your life. You can help yourself maintain a positive frame of mind which will help with positive self talkby surrounding yourself with positive energy in your life. You can get that by adding some elements to your life. Listening to music that not only has a pleasant melody, but an uplifting message, can be great for developing positive self talk. Have you ever had a song ""stuck in your head"" for a few hours or days, the lyrics repeating themselves in your mind? If those lyrics were positive and inspirational, that would be a good thing. It's a much better mental soundtrack to have than a running stream of complaints, criticisms of self-limiting thoughts, or even songs that had more depressing or sad lyrics. Books on strength, personal power, enlightenment, or self help can be good resources to help you change your outlook and the things you say to yourself. Rather than bringing habitual self-defeating thoughts, you can find yourself thinking of new can-do concepts when times get tough. One of the most important ways you can get and keep positive energy in your life is with the company you keep. Do your friends uplift you, or bring you down? Are they critical, or approving? Ideal friendships provide support when you're down, fun when you're up, wisdom when you're lost. Good friends can inspire you to reach greater heights, and see your strengths even when you don't always. Pay attention to how your friends make you feel, and if they're less than supportive, start putting your energy and time toward people who are better suited to be your friends. In addition, positive affirmations can certainly change your self talk from negative to positive. Now, why not begin working positive affirmations into your life in some creative ways?"	['4.']
Essena O'Neill decided to disconnect herself from social media because _ .	"Social media is one of the fastest-growing industries in today's world. A study conducted by the US think tank Pew Research Center showed that 92 percent of teenagers go online daily. The wide spread of social media has changed nearly all parts of teenagers' lives. Changing relationships High school student Elly Cooper from Illinois said social media often reduces face-to-face communication. ""It makes in-person relationships harder because people give attention to their phones instead of their boyfriends or girlfriends,"" Cooper said. There's also a greater possibility of things getting lost in translation over social media. ""If half of your relationship is over social media, you don't really know how the other person is reacting,"" Sienna Schulte, a junior student from Illinois, said. Yet, some people believe social media has made it easier to start relationships with anyone from anywhere. Beth Kaplan from Illinois met her long-distance friend through social media. He currently lives in Scotland, but they're still able to frequently communicate with one another. ""I can feel close to someone that I'm talking to via FaceTime,"" Kaplan said. Wanting to be ""liked"" The rise of social media has changed the way teenagers see themselves. The 19-year-old Essena O'Neill announced on the social networking service Instagram that she was quitting social media because it made her obsessed with appearing perfect online. Negative comments also can do great damage to a teenager's self-esteem . In particular, anonymous social media apps such as Yik Yak may provide opportunities for cyber bullying . The app allows users within 5 miles (8 km) to create and add comments to everything. Teenagers who get negative comments on these sites can't help but feel hurt. Opening new doors However, Armin Korsos, a student from Illinois, takes advantage of the comments he receives over social media to improve his videos on the social networking site Youtube. ""Social media can help people show themselves and their talents to the world in a way that was never possible before,"" Korsos said. But Korsos recognizes that social media has become a distraction . ""Social media, though it helps people connect with their friends and stay updated, is not all necessary."""	['she was bothered by her desire to look perfect on social media']
