question	context	answers
Who lost a white cat with two big blue eyes?	If you find it, please call Sam at 385-0926 Many thanks. Titanic 3D Saturday and Sunday Showtime Cinema $20(half for children under 12) Call David at 332-5147 BOOK SALE A Christmas Carol --by Charles Diukans A story of Christmas The true meaning of Christmas was $59.60 now $29.60 HOUSE FOR RENT 2 sunny bedrooms with a kitchen $500 a month Call Mary at 591-3127 for more information	['Sam.']
Which of the following is TRUE?	We all know that food makes us grow every day, but sometimes it can make us happy when we feel bad. Food such as sea fish, bananas, pumpkins and chicken can help us be happy. How can they affect our feelings? People living by the sea look much happier than other people, because the fresh sea air helps them clear their minds and they eat a lot of sea fish. Bananas have much Vitamin B6. Having more bananas can help us make a quick decision, and become more confident . Eating pumpkins can also help people get into a good feeling because it's rich in Vitamin B6 and iron . Are you in a bad mood ? If you are, don't sit alone. Go to eat such happy food with your friends. Maybe you'll feel better. ,. (5)	['Vitamin B6 and iron can make us happier.']
_ is not at school this week.	Dear Jenny, I'm sorry you're sick and can't come to school this week. Let me tell you what you have on Monday next week. We have math at 8:00. How boring! Then we have English. That's interesting. I know you love English. Next is P.E.. The fourth lesson is art. That's my favorite subject! In the afternoon, we have history with Mr. Chen. He is fun but history isn't. Then at 2:00 we have science with Miss Jones. You know how strict she is. I don't like her. Our last class of the day is math. Yours, Ben	['Jenny']
We can infer from the article that _ .	"In China, chain restaurants -- especially the big multinational ones -- are cool. Going to Starbucks, for example, is a status symbol. It not only says, ""I'm rich enough to buy this overpriced coffee,"" but also, ""I'm cosmopolitan enough to be part of globalization."" Where I come from in the UK, however, chains are neither fashionable nor gourmet . Chains are where you go on New Year's Day when nowhere else is open, or when you are 5 years old and your parents can't stand hearing, ""I'm huuuuuungry!"" any longer. In my own case (with regards to McDonald's), a chain is where you are taken on your first ""date"". Even at the age of 13, I knew to give the guy the ""let's just be friends"" phone call the next day. In the UK, independent cafes and restaurants are making a comeback on the fashion scene. Nowadays, a Londoner who says ""let's meet for a coffee at Monmouth"" (an independent cafe) is much cooler than one who says ""let's go to Starbucks"". Even if Monmouth's coffee is a little more expensive, there's a satisfaction in knowing your pounds aren't going straight to the big corporations. Of course, there are chain stores all over the UK; you can't go five minutes without spotting a Costa Coffee. But numbers do not add up to good taste. I do, however, have a confession . After moving to China I had moments when all the rice and Kung Pao Chicken became too much. I, too, have _ to McDonald's."	"[""many Britons don't like big corporations""]"
All the jobs Peter had taken had one thing in common: _ .	Peter, a high school student, was pretty busy with school, and he was on the soccer team. High school was hard, because everyone wanted to have nice clothes, hang out, drive cars, and all these cost money. Peter's father was the sort of guy that believed you had to earn whatever you got, so he wasn't just about to hand over lots of money for Peter to use to have fun. So, he had to get a job. During his freshman year summer vacation, his classmate got him a job working on a hay farm. He threw hay up into wagons as the tractor drove around fields, and then they stacked it in the hot barn. It was a hot, lowpaying job. He once worked a few nights a week at a grocery store. He put things on the shelf. It was a lot of lifting and carrying, and his arms were strong from this and the previous job. It was dull and didn't pay much. He took some time off when soccer got serious, but the following summer he tried working at a lumber yard. It was hot outside, but he got a lot of exercise lifting and carrying things like boards and drywall. He also learned a lot about building supplies. It still didn't pay well. From there, he spent a year doing some tutoring for a friend of the family, but that was piecemeal. His first real job came the last year at school, when he fixed registers and worked on computers at a big box store. It was his favorite job yet, but it still didn't pay well. What Peter realized with all of these jobs was that he needed a better paying job! The only way to get that was to get trained or educated. He could go to school and get a 2year degree in an office or technical position. His other choices were going to a 4year college or joining the army. He wasn't sure what he was going to do yet, but he knew he had to do something. Jobs were a lot of work, money was hard to earn, but he liked staying busy and being able to buy things. Peter wanted the most out of life, and that meant education.	"[""They didn't pay well""]"
Why did the author decide to drink the recommended amount of water?	You might think I'd have little in common with a camel, but we do share one useful skill: both of us can go for a very long time without water. Usually I start my day with a cup of tea, and then I might have a glass of water with my lunch and one with dinner, that's about a liter of liquid in 24 hours. It feels like plenty, but apparently it's not nearly enough. After years of suffering headaches and poor digestion I spoke to a neurologist about my regular headaches and a nutritionist about my poor digestion, and both told me I should be drinking up to three liters of liquid a day for my body to function at its best. I decided to conduct an experiment. What would happen if I drank the recommended amount every day for a month? The photograph of me taken the day I started this trial demonstrates perfectly and rather frighteningly what a lack of hydration does to a face. I am 42, but have to admit I look more like 52 in this picture, which is shocking. There are dark shadows under and around my eyes, which make me look exhausted, a profusion of wrinkles and strange reddish blotches, and my skin lacks any luster . It looks dead. Even my lips look shriveled . This is all classic evidence of poor hydration, apparently. Every system and function in our body depends on water. It flushes toxins from the vital organs, carries nutrients to cells, provides a moist environment for ear, nose and throat tissues, and eliminates waste. Not drinking enough means all these functions becomes damaged. So I decided to see how I would look and feel if I drank three liters of water every day for 28 days. The results were astonishing.	['Because her doctors forced her to do it.']
Which of the following statements is true according to the passage?	"Many people think that the BBC news programs are better than those on other channels because the BBC is not a commercial company. It pays for its programs from the television license money which everyone must pay if they have a television. The BBC, which is often known as ""Auntie"", is the biggest news collecting operation in the world. It has the world's largest network of foreign correspondents (;). Ten percent of the BBC's annual budget is spent on news collecting, reporting and presenting. More than 1,700 people work for the BBC news service. The BBC produces more than 214 hours of news and current affairs programs for radio and television each week. Each television news program costs about PS78,000 per hour and each radio news program costs approximately PS4,800 per hour. In the UK, about 19 million people -- almost 35% of the total population, watch the BBC television news progams every day. Developments in technology are improving news collection and presentation every year. The BBC now uses special cameras in the TV news studios to film the news presenters, and captions-- the words and sentences at the bottom of the screen, are now produced automatically by computer."	['The BBC has the largest network of foreign correspondents in the world']
These ads may probably appear in the following media except _	(1)Secretary. Part time. 20 hours a week. Busy doctor's office. Experience preferred. Good typing. Call 555-2438. (2)BABY SITTER. 3 to 6 weekday afternoons. I will take you home. $5.00 an hour. Call 555-5593. (3)Guitar lessons. Your home or mine. Experienced musician. Master's degree in music. Call Louise 555-6131. (4)TENTH STREET BLOCK PARTY. Sunday, July 15. Noon to 8. Food, games, prizes, live band, Tenth Street between Main and North, (5)APARTMENT FOR RENT. 3 sunny rooms on high floor, great view. Separate kitchen. Wall-to-wall carpeting. The living room can be used as dining room. Email: SDGT@163.com.cn. (6)TAXI DRIVER WANTED. Full or part time. Experience necessary. A good knowledge of the city is required. Call 555-8860 between 9 a.m. and 5 p.m. weekday. (7)A stereo system for sale, It has two speakers. The system has an AM/FM radio. It also has a tape deck and turntable. It is in good condition. The stereo was owned for only one year. The price is $200 including the speakers. The owner will also take the highest price offered if the asking price is not met. Call Bill after 6 p.m., at 555-9834.	['a government report']
We can buy _ in the shop.	Welcome to our food shop. All kinds of food are on sale! Do you need vegetables? We have many kinds of vegetables. They are not dear. Do you like milk? We have good milk, like Guangming, Mengniu and Yili, for just two yuan a bottle. Do you like chicken? Chicken is for just twelve yuan a kilo. Beef is for just eighteen yuan a kilo. Fish is for eight yuan a kilo. Come with your family and friends! ,.	['milk']
What's the best way to increase workers'effects?	Medical experts say most Americans do not get enough sleep. They say more Americans need to take a nap--that is to rest for a short time in the middle of the day. They give people advice to sleep lightly before continuing with other activities.The experts say naps might improve health by reducing pressure . Some western companies have supported the idea of napping for many years. They ask people to leave work, go home and have a nap before returning. In the United States, some companies let workers rest simply in their offices. They believe this can help workers make fewer mistakes and also increase the amount of work that a person can do. Sleep experts say it is likely that people make more mistakes at work than at other times. They say people should not carry out important tasks when they feel sleepy. And they say the best thing to do is to take a nap. About twenty minutes of rest is all you need. Experts say this provides extra energy and can increase your effects until the end of the day. But experts said that a nap should last no more than twenty to thirty minutes. A longer nap will put the body into deep sleep and waking up will be difficult.	['Having a rest for twenty or thirty minutes.']
It can inferred from the passage that _ .	Bringing Art into Hospitals The medical world is gradually realizing that the quality of the environment in hospitals may play an important role in helping patients to get better. As part of nationwide effort in Britain to bring art out of the museums and into public places, some of the country's best artists have been called in to change older hospitals and to soften the hard edges of modern buildings. Of the 2500 national health service hospitals in Britain, almost 100 now have very valuable collections of present art in passages, waiting areas and treatment rooms. These recent movements first started by one artist, Peter Senior, who set up his studio at a Manchester hospital in northeastern England during the early 1970s.He felt the artist had lost his place in modern society, and that art should be enjoyed by a wider audience . A common hospital waiting room might have as many as 5 000 visitors each week. What a better place to hold regular exhibitions of art! Senior held the first exhibition of his own paintings in the out--patient's waiting area of the Manchester Royal Hospital in 1975.Believed to be Britain's first hospital artist. Senior was so much in demand that he was soon joined by a team of six young art school graduates. The effect is striking. Now in the passages and waiting rooms the visitor experiences a full view of fresh colours, playful images and restful courtyards. The quality of the environment may reduce the need for expensive drugs when a patient is recovering from an illness. A study has shown that patients who had a view onto gardens needed half the number of strong pain killers compared with patients who had no view at all or only a brick wall to look at.	['the role of hospital environment is important.']
In the opinion of the author, how should we fight against childhood obesity?	Nobody likes home economics . But restoring the program could help us in the fight against obesity and chronic diseases today. The home economics movement was founded on the belief that housework and food preparation were important subjects that should be studied scientifically. The first classes occurred in the agricultural and technical colleges that were built in the 1860s. When most departments of universities rejected women, home economics was a back door into higher education. Indeed, in the early 20th century, home economics was a serious subject When few people understood germ theory and almost no one had heard of vitamins, home economics classes offered vital information about washing hands regularly, eating fruits and vegetables and not feeding coffee to babies. However, today we remember only the fixed ideas about home economics, forgetting the movement's most important lessons on healthy eating and cooking. Too many Americans simply don't know how to cook. Our diets, consisting of highly processed foods made cheaply outside the home, have contributed to many serious health problems. In the last decade, many cities and states have tried to tax junk food heavily or to ban the use of food stamps to buy soda. Clearly, many people are doubtful about any governmental steps to promote healthy eating. But what if the government put the tools of obesity prevention in the hands of children themselves by teaching them how to cook? My first experience with home economics happened two decades ago when I was a seventh grader in a North Carolina public school. A year later, my father's job took our family to Wales, where I attended a large school for a few months. It was the first time I had ever really cooked anything. I remember that it was fun, and with an instructor standing by, it wasn't hard. Those lessons stuck with me when I first started cooking for my husband and myself after college and they still do. Teaching cooking in public schools can help solve some problems facing Americans today. The history of home economics shows it's possible.	['Children should be taught how to cook.']
Most of Australians live_.	The Australian continent is a land like no other. Its animals, plants and landscapes have evolved over one thousand years, and there are about a million different natural species in Australia. More than 80 per cent of the country's plants and animals are unique to prefix = st1 /Australia, along with most of the fish and almost half the birds. Australia has more than 140 species of marsupials ,including koalas, wombats and the Tasmanian devil, now found only in the Australian wilderness. More than 750 species of birds have been recorded in Australia, 350 of which are found nowhere else in the world. Among them are the kookaburra, the rainbow lorikeet and fairy penguins. There are also 55 differernt species of macropods--the kangaroo family--native toAustralia. They vary greatly in size and weight, ranging from half a kilogram to 90 kilograms. The country has been making every effort to protect its natural heritage. Despite the large size of the continent, the majority of Australians live on the coast and in major cities--around 75 per cent of Australia's population lives in city areas. Australia is the driest continent on earth. Its center has one of the lowest rainfalls in the world and about three-quarters of the land is dry. These dry areas extend from the large central deserts to the western coast. Soils in these areas are very poor compared to other deserts. This has given Australians a great challenge.They have to make the best use of the variety of regions to meet the competing demands of agriculture, economy and conservation.	['in the coastal cities']
How are women's lives explored in this book?	Mothers and daughters go through so much--yet when was the last time a mother and daughter sat down to write a book together about it all? Perri Klass and her mother, Sheila Solomon Klass, both gifted professional writers, prove to be ideal co-writers as they examine their decades of motherhood, daughterhood, and the wonderful ways their lives have overlapped . Perri notes with amazement how closely her own life has mirrored her mother's: both have full-time careers; both have published books, articles, and stories; each has three children; they both love to read. They also love to travel--in fact, they often take trips together. But in truth, the harder they look at their lives, the more they acknowledge their big differences in circumstance and basic nature. A child of the Depression , Sheila was raised in Brooklyn by parents who considered education a _ for girls. Starting with her college education, she has fought for everything she's ever accomplished. Perri, on the other hand, grew up privileged in the New Jersey suburbs of the 1960s and 1970s. For Sheila, wasting time or money is a crime, and luxury is unthinkable while Perri enjoys the occasional small luxury, but has not been successful at trying to persuade her mother into enjoying even the tiniest thing she likes. Each writing in her own unmistakable voice, Perri and Sheila take turns exploring the joys and pains, the love and bitterness, the minor troubles and lasting respect that have always bonded them together. Sheila describes the adventure of giving birth to Perri in a tiny town in Trinidad where her husband was doing research fieldwork. Perri admits that she can't sort out all the mess in the households, even though she knows it drives her mother crazy. Together they compare thoughts on bringing up children and working, admit long-hidden sorrows, and enjoy precious memories. Looking deep into the lives they have lived separately and together, Perri and Sheila tell their mother-daughter story with honesty, humor, enthusiasm, and admiration for each other. A written account in two voices, Every Mother Is a Daughter is a duet that produces a deep, strong sound with the experiences that all mothers and daughters will recognize.	['From different points of view.']
On Boy's Day,you may not see _ .	On Boy's Day,children don't have to go to school.Every family with a boy hangs up huge carpshaped flags.The flags are usually three colors:black(representing the father),red (representing the mother)and blue(representing the son). Japanese parents believe that the flags will bring their boys good luck and give them courage and power. May 5th is Japanese Children's Day. But since the festival is mainly celebrated by boys,it is usually called Boy's Day. The celebration of Boy's Day has a long history.It is said that the festival is derived from the Dragon Boat Festival in China. On this day,Japanese boys eat a special kind of rice cake. It is covered with a leaf and filled with bean paste .Children love to eat it. And eggs on leaves are another traditional food. Japanese children are so happy that they have three festivals each year. In addition to Boy's Day,they also have Girl's Day and the 753 Festival. Girl's Day is the girl's festival on March 3. It is also called the Doll's Festival because on that day,families get a set of dolls at home for their daughters. It is celebrated because the parents want their daughters to be strong and healthy. The 753 Festival is for children aged three, five and seven years old. Japanese people think that these three ages are the luckiest ones in one's life. On that day, these children get special candies wrapped in beautiful bags.The candy is a symbol of a long and healthy life for these children. The 753 Festival falls in November.	['dolls']
It seems that people can enjoy Carols by Candlelight because of _ .	Christmas in Australia is often very hot. Whereas the northern hemisphere is in the middle of winter, Australians are baking in summer heat. It is not unusual to have Christmas Day well into the mid 30 degrees Celsius, or near 100 degrees Fahrenheit. A traditional meal includes a turkey dinner, with ham, and pork. A flaming Christmas plum pudding is added for dessert. In the Australian gold rushes, Christmas puddings often contained a gold nugget. Today a small favor is baked inside. Whoever finds this knows s/he will enjoy good luck. Another treat is Mince Pies. Some Australians and particularly tourists often have their Christmas dinner at midday on a local beach, Bondi Beach in Sydney's Eastern Suburbs attracts thousands of people on Christmas Day. Other families enjoy their day by having a picnic. If they are at home, the day is punctuated by swimming in a pool, playing Cricket out the backyard, and other outdoor activities. The warm weather allows Australians to enjoy a tradition which started in 1937. Carols by Candlelight is held every year on Christmas Eve, where tens of thousands of people gather in the city of Melbourne to sing their favorite Christmas songs. The evening is lit by as many candles singing under a clean cut night sky. The sky with its Southern Cross stars is like a mirror. Sydney and the other capital cities also enjoy Carols in the weeks leading up to Christmas. Australians surround themselves with Christmas Bush, a native plant which has little red flowered leaves.	['the warm weather']
Mr. Brown gets to the chair because _ .	"Two men are working in the park. One is Mr. Brown, a worker, and the other is Mr. Black. Mr. Brown is going to a chair. It is next to the road. Mr. Black is after him. Mr. Brown finds Mr. Black. Now Mr. Black begins to walk faster. Because he wants to get to the chair before Mr. Brown. Now Mr. Brown begins to walk faster because he also wants to get to the chair first. Then they both run. Mr. Black runs faster than Mr. Brown. So he gets to the chair first and sits down on it. Mr. Brown runs after Mr. Black. When he gets to the chair. He sees Mr. Black sitting on it. He is sorry to show a notice with the words. ""Wet Paint"" to Mr. Black. Now Mr. Black knows Why Mr. Brown is going to the chair."	"['He wants to tell people ""wet paint""']"
The author mentions Robert A.Emmons'book Thanks! in order to prove that _ .	Mom was right!If you say thank you,for even the smallest gift or slightest show of kindness,you'll feel happy. Gratitude ,says Robert A.Emmons,a professor of psychology at the University of California,is an important element of happiness.In his recent book,Thanks!,Emmons uses the first major study on gratitude to prove mom's point.In acknowledging and developing this muchignored expression of thankfulness,he explains how people have benefited--even improved their health. As one of the leading scholars of the positive psychology movement,he admits gratitude may be difficult to express.He advises you to begin by admitting that life is good and full of events and elements that make daily existence a wonder.Second,recognize that the source of life's goodness is more than just you.That source may be your mom,a friend,partner,child,colleague at work or play,or any combination of these. Gratitude is always otherdirected,notes Emmons.You can be pleased or angry with yourself and feel guilty about doing something wrong,but you can never be grateful to or for yourself. Expressing gratitude shouldn't be a reaction;it should be a state of mind.To feel grateful when life is a breeze and you have more than you need is easy.To feel grateful in time of crisis--anger,hatred and bitterness--is easier.Also,too many people are aware of life's blessings only after these are lost.The voices expressing gratitude from his studies of individuals are many. It's crisis and chaos--danger,disease,disability and death--that bring many individuals to realize just how dependent they are on others.Yet it's the way each of us begins life and ends it.It's too bad that so many people waste those decades in between labouring under the illusion they are selfsufficient,says Emmons. To enable and embrace gratitude,Emmons encourages the readers of Thanks! to keep a gratitude diary.He even provides easytofollow directions on how to practise and develop gratitude. I'm not a reader or advocate of selfhelp books,but I am thankful for the reference I found in a newspaper article to the research Emmons was conducting on gratitude involving organ donors and recipients .The chance discovery led me to this book. Mom implied that kindness seems to find its way back to the giver because life really is all about giving,receiving and repaying.So I'll pay attention to her professional advice and say:Thank you,professor Emmons.	['mom is right about her viewpoint on gratitude']
From the passage,we can learn Lucy _ .	Here is some information about some people. I am a math teacher. I teach math very well. Do you need help with your math?Call me at 679-8840.(Mr. Brown) I lost my blue bag. It's from my mom and I like it very much. Did you find my bag?Please call me at 777-8953.(Lucy) I like playing the violin,but I can't play it well. Can you help me?My phone number is 235-7765.(Joan) Do you like reading?I have many old books and the books are free .Call me at 658-0034.(Mark) Here is some information on today's newspaper. FOUND A blue bag. I found it in the library. My name is Sue. Please call me at 889-0764. JOB Are you good at math?Are you good with kids?We need a math teacher at our middle school. My name is Nick. My e-mail is nick@gmail.com. MUSIC CLUB Do you want to be a musician?Do you want to learn how to play the piano and the violin well?Come to our club. Only 20 yuan for one lesson. Call Susan at 776-9898. BOOKS NEEDED We want to build a library for the kids in a small village. We need many books. Please call Mr. Han at 458-2217.	['can call Sue for her bag']
Finger-prints have often been used as a method of solving criminal case because it _ .	"Every human being has a unique arrangement of the skin on his fingers and this arrangement is unchangeable. Scientists and experts have proved the uniqueness of finger-prints and discovered that no exactly similar pattern is passed on from parents to children, though nobody knows why this is the case. The ridge structure on a person's fingers does not change with growth and is not affected by surface injuries. Burns, cuts and other damage to the outer part of the skin will be replaced in time by new one which bears a reproduction of the original pattern. It is only when the inner skin is injured that the arrangement will be destroyed. Some criminals make use of this fact to remove their own finger-prints but this is a dangerous and rare step to take. Finger-prints can be made very easily with printer's ink. They can be recorded easily. With special methods, identification can be achieved successfully within a short time. Because of the simplicity and economy of this system, finger-prints have often been used as a method of solving criminal case. A suspected man may deny a charge but this may be in vain. His finger-prints can prove who he is even if his appearance has been changed by age or accident. When a suspect leaves finger-prints behind at the scene of a crime, they are difficult to detect with the naked eye. Special techniques are used to ""develop"" them. Some of the marks found are incomplete but identification is possible if a print of a quarter of an inch square can be obtained."	['is simple and not expensive']
When did Zoe Lemon write the letter?	"More than two decades ago, a 10-year-old schoolgirl threw a bottle into the sea off the coast of Hull as she went on a ship on a family holiday, hoping to get a response from a stranger in a faraway land. Inside the bottle was a scrawled letter from Zoe Lemon, a youngster with a love of ""ballet, playing the flute and the piano"", who had just boarded a ship heading for a holiday in Germany. She told her expected recipients of her pet hamster and fish, both called Sparkle, and her parents who were both teachers. Miss Lemon, of Salford, Greater Manchester, soon forgot about her act of fantastic, eventually marrying and having a child herself. But this Christmas she was extremely surprised to receive a reply after 23 years. It turned out to be a reply to her letter from Piet and Jacqueline Lateur from near Rotterdam. Mr Lateur was walking his dog in the Oosterschelde dykes , near where he and his wife live in Serooskerke, when he found the bottle with Zoe's letter inside. Mrs Averianov, 33, who works in a jewellery shop, said: ""It's been a bit crazy really. My parents came to visit on Christmas day and they had this letter from Europe addressed to my , Lemon. Since receiving the letter, Mrs Averianov has been in contact with Mr Lateur via email and asked to see photographs of where the bottle was found. He told her: ""I am keeping your little letter on my piano. I know you are no longer a little girl but you asked me to write you so I have."" Mrs Averianov's father, John Lemon, 68, had encouraged his daughter to throw the message into the sea on a family holiday and now she is considering doing the same for her five-year-old son Maksim. She said: ""I'll probably wait until he's a bit older and can understand and write a letter, but maybe we'll do it by attaching it to a balloon."" From , (Jan,2014)"	['In 1990.']
What would be the best title for the text?	"Full face transplants are no longer science fiction fantasy, a leading surgeon has said, adding that they are technically feasible but ethically complex. Peter Butler from London's Royal Free Hospital called for a debate on the ethics of such an operation made possible by new drugs whichstop the body's immune system rejecting a transplanted face. ""It is not 'Can we do it?' but 'Should we do it?'"" he told the BBC.""The technical part is not complex, but I don't think that's going to be the very great difficulty. The ethical and moral debate is obviously going to have to take place before the first facial transplantation."" The British Association of Plastic Surgeons will discuss the microsurgical procedure , which could give new skin, bone, noses, chin, lips and ears from _ donors to patients disfigured by accidents, burns or cancer. But surgeons could have trouble finding enough willing donors. prefix = st1 /Butlersaid his survey of doctors, nurses and members of the public showed most would accept a face transplant but few were willing to donate their own after dying. Despite a number of ethical concerns, Christine Piff, who founded the charity Let's Face It after suffering a rare facial cancer 25 years ago, welcomed the possibility of face transplants. She rejected the idea that the procedure would mean people would end up living with a dead person's face. ""There are so many people without faces, I have half a face... but we are all so much more than just a face... you don't take on their personality. You are still you,"" she told reporters. ""If we can donate other organs of the body, then why not the face? I can't see anything wrong with it."""	['Face Transplants--No Longer Science Fantasy']
What attitude does the editorial in the Southern Metropolis News hold towards the ban?	"From Sept. 1, Chinese children will be able to watch domestic cartoon programs during 5 p.m. every day, according to a regulation by prefix = st1 /China's TV watchdog. The State Administration of Radio, Film and Television (SARFT) has decided to ban all foreign cartoons during the ""Golden hours"", reported the Beijing News. No foreign cartoons or programs of introducing foreign cartoons can be shown during the period on all domestic cartoon channels, the regulation says. Only after 8 p.m. can foreign cartoons appear on TV, it requires. The regulation has been issued to local TV stations but the administration has not made it public, according to the newspaper. Cartoon programs co-produce by domestic and foreign producers will have to get approval from SARFT to show during 5 p.m. and 8 p.m. from Sept.1. The first foreign cartoon introduced to Chinawas a Japanese cartoon called ""Astro Boy"" series in 1981. Since then, a large quantity of foreign cartoons _ China. Incomplete surveys show about 80 percent of interviewed Chinese children like foreign cartoons according to the Southern Metropolis News. With the effects of regulations and establishment of 15 film and cartoon production bases in recent years, domestic cartoon industry attracted huge civil investment, resulting in a sharp rise of cartoon programs in 2005. However, due to the poor popularity among children, domestic cartoons found it hard to show during ""golden hours"", and even had troubles to get back the production costs. Moreover, it was the content of domestic cartoons that lost the audience, said the editorial, therefore improving the creation environment of cartoon makers is much wiser than such market-protecting measures. Finally it said it was reasonable and necessary to introduce system into the cartoon competition to protect the domestic industry, the complete prohibition of foreign cartoons and compulsory screening of domestic ones during popular hours was rather unreasonable. ""This is a worrying, short-sighted policy and would not solve the fundamental problems in China's cartoon industry,"" it concluded."	['He raises a storm of objections to the ban.']
The author wrote this passage mainly to _ .	When I was in primary school, sometimes I would meet a girl of the same age as me. Lisa was never active, but she was always very sweet and nice. In the 5th grade she came to my class. She was absent a lot , and one day I had the courage to ask why. She told me she was sick, and she explained she wore a wig because her medicine made her lose her hair. We left it at that. Anytime Lisa came to class--seldom--I would hang around with her on the playground. I received much ridicule from my friends for this because they thought I was ignoring them for Lisa. My family education taught me to be nice, and I felt Lisa's needs were much more important than others I knew. It had been months since Lisa was in our class, and one day our teacher was crying. She explained Lisa died the day before and would no longer be our classmate. She told us Lisa had fought a battle with cancer for years. I was shocked. Lisa never spoke of her illness as if it could kill her. Well, all these years I have kept Lisa in my mind and heart. When I go through the important events in my life, I think of Lisa. I've had a strong wish recently to find her mother and father. I'd like to tell them that though they never met me, their daughter had a sweet effect on my life. I have no idea what her parents' first names are. I write to your column and hope you can point me in the right direction. Lisa was such a lovely girl. Maybe her parents would be comforted by the fact that after all these years they are not the only ones who remember her.	"[""ask for help to find a friend's parents""]"
Which is the best title of the passage?	"If you are an auditory learner, you learn by hearing. You often learn by reading out aloud because you have to hear it or speak it in order to remember it. Here are some things that auditory learners can do to learn better. *Sit where you can hear. *U se cards to learn new words; read them out aloud. *Read stories or material out aloud. *Record yourself when you are spelling words and then listen to the recording. *Study new material by reading it out aloud. If you are a visual learner, you learn by reading or seeing pictures. You like to see what you are learning. Here are some things that visual learners can do to learn better. *Sit near the front of the classroom. *Use cards to learn new words. *Try to visualize things that you hear or things that are read to you. *Write down key words or ideas. *Draw pictures to help explain new ideas and then explain the pictures. If you are a tactile learner, you learn by touching and doing. You are a ""hands-on"" learner who likes to touch, move, build, or draw what you learn. Here are some things that tactile learners can do to learn better. *Do lots of hands-on activities like doing art projects , taking walks, or acting out storie s. *Use cards and put them in groups to show relationships between them. *Follow words with your finger to learn spelling (finger spelling). *It's OK to tap a pencil, shake your foot, or hold on to something while learning. ,."	['Different styles of learning English']
How did Obama get people to vote?	"Barack Obama was born on August 4, 1961 in Honolulu, Hawaii. His father came to America from Kenya, which is a country in Africa. His parents, Ann and Barack, met when they were students at the University of Hawaii. Since Barack had the same name as his father, young Barack went by the nickname ""Barry"". In 1979, after he finished high school, Barry went to Occidental College in Los Angeles, California. There, he started to learn about his African roots and decided to use his African name, Barack. After two years in L.A., he went to Columbia University in New York City to study politics. After college, he moved to Chicago, Illinois, where he worked to help poor people in his city. He traveled to Africa to meet his grandmother and cousins for the first time. He went back many times over the years to visit with his family and learn about where he came from. At work, he met a lawyer named Michelle Robinson. They worked together in a big law firm. Then he left Chicago to go to Harvard Law School in Cambridge, Massachusetts. He did very well in law school. After he was done with school, Barack moved back to Chicago and in 1992 he married Michelle. He worked as a lawyer, devoted to helping poor people for free who had been treated unfairly. He worked hard to get the people he helped to vote . He made many people believe that their votes were important, and helped them feel like they could make a difference."	['By showing them the importance of their votes.']
"In this passage, ""customs"" especially refers to _ ."	In western countries, especially in America, some social customs have lasted still today. For example, ladies first, that is to say, women in those countries are respected in many ways. In the U.S. and Europe, you will see men usually open doors for women and women generally walk ahead of men into a room or a restaurant unless the man have to be ahead of the ladies to choose the table, to open the door of a car or to give other services. On the street, men almost walk or across the street on the side of the ladies which is closer to traffic, but if a man walks with two ladies, he should walk between them.	['what people in western countries do']
From the passage, we can know that _ .	"Spending more than two hours a night doing homework leads to better results in English,math and science, according to a major study (by Pam Sammons, England) which has tracked the progress of3,000 children over the past 15 years. Spending any time doing homework showed advantages, but the influence was greater for the students who put in two to three hours a night, according to the study published by the Department for Education in England. The scientists who did the research say their study empbasizes what students actually do rather than how much work the school has set. Pam Sammons, a professor of education at Oxford University, said that time spent on homework showed the influence of the school-if children were expected to do homework and if they enjoy their subjects. ""That's one of the reasons Indian and Chinese children do better.They put more time in it."" he added. It's also reported that students who enjoyed school got better results. ""Schools could make sure children had a better experience by improving the school environment, making school work interesting and making children feel supported by teachers."" Sammons said. It is suggested that children aged 5 t0 7 should be set one-hour homework a week, half an hour a night for 7 t0 11-year-olds. Secondary schools were encouraged to set up two hours a night for 14 t0 16-year-olds. ""Head teachers should make their own homework policy ,"" the government says."	['Teachers should make their children feel supported.']
What is the major characteristic of the new society today ?	The Knowledge Society According to American economist Peter Drucker, every few hundred years in Western history a sharp transformation takes place in which society rearranges itself. One such period happened between 1455 and 1517, beginning with the invention of the printing press, and included the Renaissance, the European discovery of America, a reawakening of science, and the Protestant Reformation. All these events had significant effects on the development of Western society. The next period lasted from the American Revolution and the Perfection of the steam engine in 1776 until Napoleon's defeat at Waterloo in 1815. During this time, the Industrial Revolution took place, public schools systems were established on a large scale, the first modern university was founded in Berlin in 1809, and both capitalism and communism emerged as economic and political ideologies. Again, society had been altered.Drucker suggested that another services to them.	['Knowledge will be used as an economic resource.']
Where do the dogs sleep?	Steven drives a school bus, but his bus isn't the same as other school buses because there aren't any children on it. There are only dogs. Steven's bus takes dogs to school at 8:00 in the morning and brings them back home at 5:30 in the afternoon. Steven takes the dogs to a dog school. There he teaches the dogs to do many things: sit down, stand up, bring the shoes to the master, keep the master from danger . Many dogs go to Steven's school--big dogs, small dogs, old dogs, young dogs. Steven says that young dogs can learn more quickly.	['In their own homes.']
